"fue","MUE"
"fue 3","MUE 27"
"fue 4","MUE 29"
"fue 5","MUE 33"
"fue 8","MUE 19"
"fue 11","MUE 20"
"fue 15","MUE 22"
"fue 17","MUE 6"
"fue 20","MUE 35"
"fue 25","MUE 13"
"fue 29","MUE 36"
"fue 30","MUE 11"
"fue 32","MUE 1"
"fue 36","MUE 15"
"fue 39","MUE 25"
"fue 42","MUE 10"
"fue 43","MUE 3"
"fue 46","MUE 26"
"fue 53","MUE 24"
"fue 56","MUE 18"
"fue 57","MUE 8"
"fue 58","MUE 30"
"fue 60","MUE 4"
"fue 61","MUE 34"
"fue 63","MUE 14"
"fue 64","MUE 31"
"fue 66","MUE 16"
"fue 67","MUE 12"
"fue 68","MUE 21"
"fue 70","MUE 9"
"fue 78","MUE 32"
"fue 80","MUE 17"
"fue 81","MUE 5"
"fue 85","MUE 2"
"fue 86","MUE 7"
"fue 88","MUE 28"
"fue 89","MUE 23"
