"fue","MUE"
"fue 1","MUE 32"
"fue 2","MUE 11"
"fue 3","MUE 17"
"fue 4","MUE 25"
"fue 5","MUE 9"
"fue 6","MUE 5"
"fue 7","MUE 33"
"fue 8","MUE 3"
"fue 9","MUE 15"
"fue 11","MUE 7"
"fue 12","MUE 1"
"fue 13","MUE 26"
"fue 15","MUE 24"
"fue 17","MUE 28"
"fue 18","MUE 12"
"fue 19","MUE 19"
"fue 20","MUE 22"
"fue 23","MUE 10"
"fue 24","MUE 18"
"fue 27","MUE 27"
"fue 33","MUE 34"
"fue 34","MUE 6"
"fue 36","MUE 23"
"fue 38","MUE 4"
"fue 39","MUE 13"
"fue 40","MUE 31"
"fue 41","MUE 14"
"fue 44","MUE 30"
"fue 45","MUE 8"
"fue 47","MUE 35"
"fue 48","MUE 2"
"fue 50","MUE 29"
"fue 51","MUE 20"
"fue 52","MUE 36"
"fue 53","MUE 21"
"fue 54","MUE 16"
