"fue","MUE"
"fue 1","MUE 26"
"fue 5","MUE 32"
"fue 6","MUE 13"
"fue 7","MUE 12"
"fue 8","MUE 3"
"fue 9","MUE 4"
"fue 11","MUE 28"
"fue 16","MUE 9"
"fue 19","MUE 20"
"fue 20","MUE 22"
"fue 21","MUE 11"
"fue 23","MUE 7"
"fue 30","MUE 16"
"fue 33","MUE 27"
"fue 34","MUE 31"
"fue 35","MUE 18"
"fue 36","MUE 34"
"fue 37","MUE 24"
"fue 41","MUE 17"
"fue 43","MUE 36"
"fue 45","MUE 1"
"fue 49","MUE 21"
"fue 50","MUE 15"
"fue 52","MUE 35"
"fue 53","MUE 6"
"fue 54","MUE 25"
"fue 59","MUE 23"
"fue 60","MUE 33"
"fue 62","MUE 29"
"fue 63","MUE 14"
"fue 65","MUE 5"
"fue 66","MUE 8"
"fue 67","MUE 30"
"fue 73","MUE 10"
"fue 74","MUE 2"
"fue 76","MUE 19"
