"fue","MUE"
"fue 2","MUE 1"
"fue 4","MUE 5"
"fue 6","MUE 15"
"fue 7","MUE 11"
"fue 8","MUE 29"
"fue 10","MUE 26"
"fue 14","MUE 12"
"fue 15","MUE 7"
"fue 18","MUE 24"
"fue 20","MUE 22"
"fue 24","MUE 34"
"fue 25","MUE 8"
"fue 28","MUE 36"
"fue 29","MUE 23"
"fue 30","MUE 10"
"fue 32","MUE 14"
"fue 33","MUE 16"
"fue 35","MUE 2"
"fue 37","MUE 35"
"fue 38","MUE 19"
"fue 39","MUE 33"
"fue 41","MUE 27"
"fue 43","MUE 28"
"fue 44","MUE 20"
"fue 48","MUE 32"
"fue 49","MUE 31"
"fue 51","MUE 13"
"fue 52","MUE 17"
"fue 54","MUE 30"
"fue 55","MUE 6"
"fue 60","MUE 3"
"fue 61","MUE 4"
"fue 63","MUE 21"
"fue 64","MUE 9"
"fue 65","MUE 25"
"fue 66","MUE 18"
