"fue","MUE"
"fue 2","MUE 25"
"fue 4","MUE 12"
"fue 6","MUE 14"
"fue 7","MUE 26"
"fue 8","MUE 33"
"fue 9","MUE 28"
"fue 11","MUE 17"
"fue 12","MUE 11"
"fue 13","MUE 8"
"fue 14","MUE 35"
"fue 15","MUE 7"
"fue 17","MUE 6"
"fue 18","MUE 36"
"fue 19","MUE 20"
"fue 24","MUE 29"
"fue 25","MUE 24"
"fue 26","MUE 1"
"fue 29","MUE 9"
"fue 30","MUE 15"
"fue 33","MUE 27"
"fue 35","MUE 13"
"fue 36","MUE 31"
"fue 37","MUE 30"
"fue 39","MUE 19"
"fue 40","MUE 18"
"fue 41","MUE 4"
"fue 42","MUE 23"
"fue 46","MUE 21"
"fue 50","MUE 5"
"fue 51","MUE 22"
"fue 53","MUE 10"
"fue 54","MUE 3"
"fue 55","MUE 32"
"fue 57","MUE 16"
"fue 59","MUE 2"
"fue 64","MUE 34"
