"fue","MUE"
"fue 2","MUE 12"
"fue 4","MUE 17"
"fue 5","MUE 15"
"fue 12","MUE 18"
"fue 14","MUE 22"
"fue 15","MUE 27"
"fue 16","MUE 8"
"fue 17","MUE 11"
"fue 19","MUE 2"
"fue 22","MUE 29"
"fue 24","MUE 34"
"fue 26","MUE 7"
"fue 27","MUE 36"
"fue 28","MUE 16"
"fue 29","MUE 33"
"fue 35","MUE 14"
"fue 36","MUE 20"
"fue 39","MUE 10"
"fue 40","MUE 28"
"fue 41","MUE 6"
"fue 44","MUE 24"
"fue 47","MUE 30"
"fue 50","MUE 35"
"fue 51","MUE 1"
"fue 52","MUE 21"
"fue 53","MUE 5"
"fue 55","MUE 25"
"fue 56","MUE 31"
"fue 58","MUE 13"
"fue 59","MUE 9"
"fue 60","MUE 3"
"fue 61","MUE 26"
"fue 63","MUE 19"
"fue 64","MUE 23"
"fue 66","MUE 4"
"fue 67","MUE 32"
