"fue","MUE"
"fue 1","MUE 25"
"fue 3","MUE 8"
"fue 4","MUE 35"
"fue 5","MUE 32"
"fue 6","MUE 1"
"fue 7","MUE 11"
"fue 9","MUE 20"
"fue 10","MUE 2"
"fue 12","MUE 14"
"fue 13","MUE 30"
"fue 17","MUE 13"
"fue 18","MUE 21"
"fue 19","MUE 36"
"fue 21","MUE 7"
"fue 22","MUE 22"
"fue 23","MUE 15"
"fue 25","MUE 17"
"fue 26","MUE 6"
"fue 28","MUE 18"
"fue 30","MUE 5"
"fue 31","MUE 26"
"fue 33","MUE 12"
"fue 34","MUE 23"
"fue 35","MUE 29"
"fue 36","MUE 10"
"fue 37","MUE 9"
"fue 38","MUE 27"
"fue 39","MUE 24"
"fue 43","MUE 3"
"fue 44","MUE 16"
"fue 47","MUE 31"
"fue 49","MUE 28"
"fue 50","MUE 34"
"fue 51","MUE 33"
"fue 52","MUE 19"
"fue 54","MUE 4"
