"fue","MUE"
"fue 1","MUE 24"
"fue 3","MUE 13"
"fue 4","MUE 30"
"fue 5","MUE 29"
"fue 6","MUE 11"
"fue 7","MUE 4"
"fue 11","MUE 20"
"fue 12","MUE 10"
"fue 13","MUE 25"
"fue 15","MUE 23"
"fue 16","MUE 8"
"fue 17","MUE 33"
"fue 18","MUE 1"
"fue 19","MUE 18"
"fue 20","MUE 12"
"fue 21","MUE 3"
"fue 22","MUE 28"
"fue 23","MUE 26"
"fue 24","MUE 7"
"fue 26","MUE 36"
"fue 27","MUE 16"
"fue 28","MUE 5"
"fue 32","MUE 9"
"fue 33","MUE 2"
"fue 34","MUE 31"
"fue 35","MUE 6"
"fue 36","MUE 17"
"fue 38","MUE 32"
"fue 39","MUE 15"
"fue 40","MUE 21"
"fue 41","MUE 19"
"fue 42","MUE 35"
"fue 44","MUE 34"
"fue 45","MUE 27"
"fue 46","MUE 14"
"fue 47","MUE 22"
