"fue","MUE"
"fue 3","MUE 18"
"fue 4","MUE 12"
"fue 5","MUE 14"
"fue 6","MUE 20"
"fue 7","MUE 24"
"fue 10","MUE 26"
"fue 11","MUE 3"
"fue 12","MUE 15"
"fue 13","MUE 22"
"fue 14","MUE 33"
"fue 15","MUE 4"
"fue 16","MUE 30"
"fue 17","MUE 23"
"fue 18","MUE 1"
"fue 21","MUE 36"
"fue 22","MUE 6"
"fue 25","MUE 5"
"fue 26","MUE 17"
"fue 28","MUE 16"
"fue 30","MUE 8"
"fue 31","MUE 10"
"fue 32","MUE 19"
"fue 34","MUE 11"
"fue 35","MUE 25"
"fue 36","MUE 27"
"fue 37","MUE 29"
"fue 38","MUE 28"
"fue 39","MUE 34"
"fue 40","MUE 21"
"fue 41","MUE 35"
"fue 42","MUE 31"
"fue 44","MUE 2"
"fue 45","MUE 9"
"fue 46","MUE 32"
"fue 47","MUE 13"
"fue 48","MUE 7"
