"fue","MUE"
"fue 3","MUE 2"
"fue 4","MUE 23"
"fue 5","MUE 35"
"fue 9","MUE 16"
"fue 11","MUE 32"
"fue 13","MUE 34"
"fue 16","MUE 21"
"fue 19","MUE 4"
"fue 20","MUE 10"
"fue 27","MUE 18"
"fue 28","MUE 17"
"fue 29","MUE 31"
"fue 30","MUE 19"
"fue 31","MUE 6"
"fue 34","MUE 26"
"fue 36","MUE 20"
"fue 38","MUE 27"
"fue 39","MUE 9"
"fue 40","MUE 11"
"fue 42","MUE 3"
"fue 43","MUE 8"
"fue 44","MUE 7"
"fue 45","MUE 24"
"fue 46","MUE 29"
"fue 47","MUE 1"
"fue 48","MUE 14"
"fue 49","MUE 13"
"fue 50","MUE 22"
"fue 51","MUE 12"
"fue 52","MUE 5"
"fue 53","MUE 25"
"fue 54","MUE 15"
"fue 55","MUE 33"
"fue 56","MUE 28"
"fue 57","MUE 30"
"fue 58","MUE 36"
