"fue","MUE"
"fue 2","MUE 34"
"fue 4","MUE 15"
"fue 6","MUE 5"
"fue 7","MUE 24"
"fue 8","MUE 18"
"fue 9","MUE 11"
"fue 12","MUE 33"
"fue 13","MUE 27"
"fue 14","MUE 6"
"fue 15","MUE 19"
"fue 16","MUE 4"
"fue 18","MUE 9"
"fue 19","MUE 20"
"fue 23","MUE 25"
"fue 24","MUE 29"
"fue 25","MUE 17"
"fue 27","MUE 22"
"fue 29","MUE 35"
"fue 32","MUE 26"
"fue 34","MUE 16"
"fue 35","MUE 36"
"fue 38","MUE 2"
"fue 39","MUE 28"
"fue 40","MUE 1"
"fue 42","MUE 31"
"fue 44","MUE 7"
"fue 46","MUE 10"
"fue 48","MUE 12"
"fue 49","MUE 32"
"fue 51","MUE 14"
"fue 53","MUE 30"
"fue 56","MUE 3"
"fue 60","MUE 23"
"fue 64","MUE 8"
"fue 68","MUE 21"
"fue 71","MUE 13"
