"fue","MUE"
"fue 3","MUE 3"
"fue 6","MUE 25"
"fue 8","MUE 32"
"fue 9","MUE 24"
"fue 10","MUE 6"
"fue 11","MUE 20"
"fue 13","MUE 33"
"fue 16","MUE 21"
"fue 17","MUE 18"
"fue 18","MUE 13"
"fue 19","MUE 28"
"fue 21","MUE 7"
"fue 22","MUE 30"
"fue 23","MUE 14"
"fue 26","MUE 12"
"fue 28","MUE 8"
"fue 29","MUE 26"
"fue 30","MUE 17"
"fue 31","MUE 1"
"fue 32","MUE 36"
"fue 34","MUE 16"
"fue 35","MUE 15"
"fue 37","MUE 5"
"fue 38","MUE 10"
"fue 39","MUE 35"
"fue 46","MUE 27"
"fue 47","MUE 2"
"fue 54","MUE 23"
"fue 57","MUE 11"
"fue 59","MUE 19"
"fue 61","MUE 22"
"fue 63","MUE 34"
"fue 64","MUE 31"
"fue 66","MUE 29"
"fue 69","MUE 9"
"fue 72","MUE 4"
