"fue","MUE"
"fue 1","MUE 1"
"fue 3","MUE 22"
"fue 6","MUE 24"
"fue 8","MUE 10"
"fue 11","MUE 14"
"fue 15","MUE 33"
"fue 18","MUE 29"
"fue 19","MUE 20"
"fue 20","MUE 2"
"fue 21","MUE 9"
"fue 22","MUE 28"
"fue 23","MUE 3"
"fue 24","MUE 23"
"fue 25","MUE 16"
"fue 27","MUE 34"
"fue 29","MUE 35"
"fue 36","MUE 31"
"fue 37","MUE 11"
"fue 39","MUE 27"
"fue 41","MUE 21"
"fue 44","MUE 19"
"fue 46","MUE 6"
"fue 51","MUE 8"
"fue 52","MUE 26"
"fue 54","MUE 18"
"fue 55","MUE 13"
"fue 59","MUE 36"
"fue 66","MUE 30"
"fue 67","MUE 4"
"fue 71","MUE 25"
"fue 76","MUE 32"
"fue 78","MUE 7"
"fue 81","MUE 12"
"fue 82","MUE 17"
"fue 83","MUE 5"
"fue 84","MUE 15"
