"fue","MUE"
"fue 2","MUE 27"
"fue 5","MUE 13"
"fue 6","MUE 2"
"fue 7","MUE 23"
"fue 15","MUE 17"
"fue 16","MUE 19"
"fue 17","MUE 16"
"fue 18","MUE 32"
"fue 19","MUE 12"
"fue 21","MUE 25"
"fue 22","MUE 15"
"fue 27","MUE 22"
"fue 29","MUE 24"
"fue 36","MUE 7"
"fue 37","MUE 29"
"fue 38","MUE 1"
"fue 40","MUE 14"
"fue 44","MUE 21"
"fue 46","MUE 6"
"fue 53","MUE 26"
"fue 55","MUE 34"
"fue 56","MUE 8"
"fue 57","MUE 33"
"fue 58","MUE 3"
"fue 60","MUE 18"
"fue 67","MUE 35"
"fue 69","MUE 9"
"fue 77","MUE 31"
"fue 79","MUE 20"
"fue 81","MUE 4"
"fue 83","MUE 30"
"fue 84","MUE 28"
"fue 85","MUE 11"
"fue 87","MUE 36"
"fue 88","MUE 10"
"fue 90","MUE 5"
