"fue","MUE"
"fue 1","MUE 2"
"fue 7","MUE 33"
"fue 8","MUE 24"
"fue 10","MUE 4"
"fue 11","MUE 29"
"fue 13","MUE 13"
"fue 15","MUE 5"
"fue 16","MUE 17"
"fue 19","MUE 18"
"fue 22","MUE 23"
"fue 23","MUE 7"
"fue 24","MUE 28"
"fue 25","MUE 35"
"fue 26","MUE 1"
"fue 27","MUE 31"
"fue 29","MUE 30"
"fue 30","MUE 19"
"fue 34","MUE 8"
"fue 38","MUE 11"
"fue 39","MUE 15"
"fue 40","MUE 27"
"fue 42","MUE 26"
"fue 47","MUE 3"
"fue 48","MUE 14"
"fue 52","MUE 12"
"fue 53","MUE 34"
"fue 63","MUE 22"
"fue 65","MUE 25"
"fue 69","MUE 6"
"fue 75","MUE 36"
"fue 76","MUE 16"
"fue 78","MUE 10"
"fue 79","MUE 32"
"fue 80","MUE 9"
"fue 83","MUE 20"
"fue 84","MUE 21"
