"fue","MUE"
"fue 1","MUE 27"
"fue 2","MUE 3"
"fue 3","MUE 1"
"fue 6","MUE 7"
"fue 8","MUE 31"
"fue 9","MUE 2"
"fue 12","MUE 10"
"fue 13","MUE 24"
"fue 16","MUE 22"
"fue 17","MUE 33"
"fue 19","MUE 16"
"fue 21","MUE 32"
"fue 23","MUE 29"
"fue 24","MUE 21"
"fue 27","MUE 36"
"fue 30","MUE 15"
"fue 32","MUE 6"
"fue 33","MUE 25"
"fue 34","MUE 26"
"fue 35","MUE 19"
"fue 36","MUE 11"
"fue 37","MUE 35"
"fue 40","MUE 5"
"fue 42","MUE 4"
"fue 44","MUE 20"
"fue 45","MUE 9"
"fue 49","MUE 17"
"fue 50","MUE 23"
"fue 54","MUE 28"
"fue 56","MUE 14"
"fue 57","MUE 34"
"fue 58","MUE 13"
"fue 61","MUE 30"
"fue 65","MUE 18"
"fue 70","MUE 8"
"fue 71","MUE 12"
