"fue","MUE"
"fue 1","MUE 33"
"fue 2","MUE 20"
"fue 3","MUE 11"
"fue 4","MUE 35"
"fue 6","MUE 30"
"fue 9","MUE 8"
"fue 10","MUE 10"
"fue 11","MUE 12"
"fue 13","MUE 17"
"fue 17","MUE 18"
"fue 18","MUE 31"
"fue 20","MUE 34"
"fue 23","MUE 6"
"fue 26","MUE 13"
"fue 28","MUE 25"
"fue 32","MUE 36"
"fue 33","MUE 21"
"fue 34","MUE 29"
"fue 35","MUE 32"
"fue 37","MUE 16"
"fue 38","MUE 4"
"fue 39","MUE 7"
"fue 41","MUE 2"
"fue 42","MUE 22"
"fue 45","MUE 14"
"fue 46","MUE 23"
"fue 47","MUE 19"
"fue 48","MUE 28"
"fue 51","MUE 3"
"fue 52","MUE 15"
"fue 55","MUE 26"
"fue 58","MUE 5"
"fue 63","MUE 24"
"fue 64","MUE 1"
"fue 65","MUE 27"
"fue 66","MUE 9"
