"fue","MUE"
"fue 3","MUE 25"
"fue 5","MUE 19"
"fue 6","MUE 23"
"fue 9","MUE 15"
"fue 16","MUE 1"
"fue 17","MUE 5"
"fue 20","MUE 4"
"fue 21","MUE 8"
"fue 22","MUE 13"
"fue 23","MUE 33"
"fue 26","MUE 12"
"fue 27","MUE 29"
"fue 29","MUE 24"
"fue 30","MUE 35"
"fue 33","MUE 34"
"fue 35","MUE 14"
"fue 45","MUE 18"
"fue 47","MUE 28"
"fue 48","MUE 6"
"fue 53","MUE 10"
"fue 54","MUE 11"
"fue 55","MUE 17"
"fue 56","MUE 2"
"fue 58","MUE 30"
"fue 59","MUE 26"
"fue 60","MUE 7"
"fue 65","MUE 16"
"fue 66","MUE 21"
"fue 68","MUE 32"
"fue 69","MUE 27"
"fue 72","MUE 20"
"fue 74","MUE 22"
"fue 76","MUE 3"
"fue 80","MUE 9"
"fue 82","MUE 31"
"fue 83","MUE 36"
