"fue","MUE"
"fue 3","MUE 29"
"fue 6","MUE 13"
"fue 8","MUE 34"
"fue 9","MUE 21"
"fue 11","MUE 36"
"fue 14","MUE 5"
"fue 18","MUE 28"
"fue 19","MUE 27"
"fue 20","MUE 18"
"fue 21","MUE 32"
"fue 29","MUE 3"
"fue 33","MUE 1"
"fue 34","MUE 19"
"fue 39","MUE 31"
"fue 40","MUE 22"
"fue 41","MUE 9"
"fue 42","MUE 10"
"fue 46","MUE 2"
"fue 47","MUE 8"
"fue 49","MUE 26"
"fue 50","MUE 33"
"fue 51","MUE 15"
"fue 54","MUE 35"
"fue 55","MUE 20"
"fue 59","MUE 24"
"fue 64","MUE 7"
"fue 65","MUE 11"
"fue 66","MUE 23"
"fue 67","MUE 6"
"fue 68","MUE 12"
"fue 70","MUE 4"
"fue 73","MUE 25"
"fue 75","MUE 30"
"fue 78","MUE 14"
"fue 81","MUE 17"
"fue 82","MUE 16"
