"fue","MUE"
"fue 1","MUE 30"
"fue 4","MUE 23"
"fue 6","MUE 14"
"fue 7","MUE 36"
"fue 9","MUE 3"
"fue 10","MUE 13"
"fue 11","MUE 31"
"fue 14","MUE 18"
"fue 15","MUE 10"
"fue 16","MUE 19"
"fue 18","MUE 32"
"fue 19","MUE 33"
"fue 20","MUE 35"
"fue 21","MUE 17"
"fue 23","MUE 12"
"fue 24","MUE 8"
"fue 28","MUE 6"
"fue 31","MUE 27"
"fue 33","MUE 2"
"fue 34","MUE 22"
"fue 35","MUE 28"
"fue 37","MUE 7"
"fue 38","MUE 16"
"fue 39","MUE 11"
"fue 40","MUE 25"
"fue 41","MUE 26"
"fue 42","MUE 15"
"fue 44","MUE 5"
"fue 50","MUE 1"
"fue 51","MUE 21"
"fue 52","MUE 20"
"fue 53","MUE 34"
"fue 54","MUE 29"
"fue 55","MUE 4"
"fue 59","MUE 9"
"fue 60","MUE 24"
