"fue","MUE"
"fue 5","MUE 26"
"fue 10","MUE 15"
"fue 12","MUE 36"
"fue 15","MUE 25"
"fue 16","MUE 2"
"fue 19","MUE 33"
"fue 21","MUE 24"
"fue 31","MUE 14"
"fue 32","MUE 28"
"fue 34","MUE 22"
"fue 37","MUE 29"
"fue 39","MUE 5"
"fue 40","MUE 21"
"fue 41","MUE 30"
"fue 45","MUE 16"
"fue 48","MUE 11"
"fue 50","MUE 1"
"fue 52","MUE 6"
"fue 54","MUE 8"
"fue 55","MUE 20"
"fue 56","MUE 19"
"fue 58","MUE 9"
"fue 59","MUE 17"
"fue 61","MUE 4"
"fue 62","MUE 7"
"fue 64","MUE 32"
"fue 65","MUE 34"
"fue 67","MUE 12"
"fue 68","MUE 18"
"fue 69","MUE 10"
"fue 71","MUE 31"
"fue 72","MUE 27"
"fue 74","MUE 35"
"fue 75","MUE 23"
"fue 76","MUE 13"
"fue 78","MUE 3"
