"fue","MUE"
"fue 2","MUE 34"
"fue 3","MUE 32"
"fue 4","MUE 36"
"fue 7","MUE 6"
"fue 8","MUE 10"
"fue 9","MUE 26"
"fue 10","MUE 28"
"fue 11","MUE 1"
"fue 12","MUE 22"
"fue 13","MUE 14"
"fue 14","MUE 25"
"fue 17","MUE 5"
"fue 21","MUE 21"
"fue 24","MUE 11"
"fue 25","MUE 16"
"fue 26","MUE 3"
"fue 27","MUE 35"
"fue 28","MUE 24"
"fue 30","MUE 7"
"fue 31","MUE 2"
"fue 32","MUE 13"
"fue 34","MUE 20"
"fue 36","MUE 9"
"fue 37","MUE 4"
"fue 39","MUE 12"
"fue 40","MUE 8"
"fue 41","MUE 30"
"fue 45","MUE 17"
"fue 46","MUE 29"
"fue 49","MUE 18"
"fue 51","MUE 31"
"fue 52","MUE 27"
"fue 53","MUE 15"
"fue 57","MUE 19"
"fue 58","MUE 23"
"fue 60","MUE 33"
