"fue","MUE"
"fue 4","MUE 32"
"fue 6","MUE 17"
"fue 7","MUE 27"
"fue 9","MUE 15"
"fue 11","MUE 25"
"fue 12","MUE 35"
"fue 14","MUE 30"
"fue 18","MUE 21"
"fue 20","MUE 1"
"fue 22","MUE 4"
"fue 23","MUE 22"
"fue 24","MUE 29"
"fue 26","MUE 12"
"fue 29","MUE 8"
"fue 30","MUE 36"
"fue 31","MUE 3"
"fue 32","MUE 14"
"fue 33","MUE 13"
"fue 34","MUE 5"
"fue 35","MUE 16"
"fue 38","MUE 33"
"fue 41","MUE 9"
"fue 43","MUE 2"
"fue 44","MUE 26"
"fue 48","MUE 24"
"fue 50","MUE 19"
"fue 55","MUE 23"
"fue 57","MUE 31"
"fue 63","MUE 34"
"fue 64","MUE 7"
"fue 69","MUE 28"
"fue 72","MUE 11"
"fue 81","MUE 18"
"fue 85","MUE 20"
"fue 88","MUE 6"
"fue 89","MUE 10"
