"fue","MUE"
"fue 2","MUE 15"
"fue 3","MUE 4"
"fue 4","MUE 28"
"fue 5","MUE 14"
"fue 9","MUE 6"
"fue 10","MUE 11"
"fue 11","MUE 12"
"fue 12","MUE 13"
"fue 14","MUE 27"
"fue 15","MUE 21"
"fue 19","MUE 36"
"fue 25","MUE 32"
"fue 26","MUE 23"
"fue 27","MUE 10"
"fue 28","MUE 20"
"fue 29","MUE 26"
"fue 32","MUE 7"
"fue 33","MUE 35"
"fue 36","MUE 16"
"fue 37","MUE 29"
"fue 38","MUE 24"
"fue 41","MUE 18"
"fue 43","MUE 22"
"fue 47","MUE 31"
"fue 48","MUE 2"
"fue 52","MUE 5"
"fue 55","MUE 33"
"fue 57","MUE 25"
"fue 58","MUE 1"
"fue 59","MUE 30"
"fue 61","MUE 19"
"fue 63","MUE 8"
"fue 66","MUE 3"
"fue 67","MUE 17"
"fue 70","MUE 9"
"fue 71","MUE 34"
