"fue","MUE"
"fue 2","MUE 20"
"fue 6","MUE 30"
"fue 8","MUE 19"
"fue 10","MUE 22"
"fue 11","MUE 36"
"fue 15","MUE 1"
"fue 20","MUE 12"
"fue 21","MUE 5"
"fue 28","MUE 31"
"fue 29","MUE 4"
"fue 31","MUE 29"
"fue 32","MUE 14"
"fue 34","MUE 9"
"fue 36","MUE 13"
"fue 37","MUE 21"
"fue 38","MUE 8"
"fue 39","MUE 33"
"fue 40","MUE 25"
"fue 41","MUE 34"
"fue 42","MUE 15"
"fue 43","MUE 17"
"fue 46","MUE 27"
"fue 47","MUE 2"
"fue 52","MUE 7"
"fue 53","MUE 23"
"fue 55","MUE 24"
"fue 56","MUE 10"
"fue 59","MUE 28"
"fue 60","MUE 6"
"fue 61","MUE 26"
"fue 71","MUE 16"
"fue 72","MUE 18"
"fue 74","MUE 32"
"fue 75","MUE 35"
"fue 77","MUE 11"
"fue 78","MUE 3"
