"fue","MUE"
"fue 1","MUE 4"
"fue 7","MUE 1"
"fue 8","MUE 6"
"fue 9","MUE 34"
"fue 10","MUE 9"
"fue 11","MUE 22"
"fue 12","MUE 24"
"fue 15","MUE 2"
"fue 16","MUE 11"
"fue 17","MUE 27"
"fue 19","MUE 8"
"fue 22","MUE 29"
"fue 23","MUE 5"
"fue 30","MUE 20"
"fue 31","MUE 7"
"fue 38","MUE 36"
"fue 40","MUE 21"
"fue 41","MUE 13"
"fue 42","MUE 33"
"fue 43","MUE 16"
"fue 45","MUE 12"
"fue 47","MUE 30"
"fue 48","MUE 15"
"fue 49","MUE 18"
"fue 52","MUE 26"
"fue 54","MUE 3"
"fue 55","MUE 32"
"fue 56","MUE 17"
"fue 57","MUE 25"
"fue 58","MUE 19"
"fue 59","MUE 10"
"fue 60","MUE 23"
"fue 61","MUE 35"
"fue 62","MUE 31"
"fue 64","MUE 28"
"fue 66","MUE 14"
