"fue","MUE"
"fue 2","MUE 10"
"fue 3","MUE 3"
"fue 6","MUE 25"
"fue 7","MUE 21"
"fue 8","MUE 12"
"fue 11","MUE 29"
"fue 14","MUE 5"
"fue 15","MUE 20"
"fue 16","MUE 35"
"fue 23","MUE 24"
"fue 24","MUE 28"
"fue 25","MUE 34"
"fue 26","MUE 1"
"fue 27","MUE 4"
"fue 28","MUE 6"
"fue 29","MUE 14"
"fue 30","MUE 22"
"fue 31","MUE 32"
"fue 32","MUE 7"
"fue 33","MUE 9"
"fue 42","MUE 11"
"fue 49","MUE 16"
"fue 52","MUE 33"
"fue 53","MUE 18"
"fue 54","MUE 13"
"fue 55","MUE 23"
"fue 56","MUE 15"
"fue 60","MUE 17"
"fue 68","MUE 36"
"fue 71","MUE 30"
"fue 75","MUE 31"
"fue 76","MUE 19"
"fue 77","MUE 2"
"fue 78","MUE 26"
"fue 80","MUE 8"
"fue 81","MUE 27"
