"fue","MUE"
"fue 1","MUE 14"
"fue 2","MUE 15"
"fue 4","MUE 6"
"fue 5","MUE 3"
"fue 11","MUE 18"
"fue 14","MUE 22"
"fue 15","MUE 29"
"fue 16","MUE 27"
"fue 22","MUE 33"
"fue 26","MUE 8"
"fue 29","MUE 2"
"fue 32","MUE 10"
"fue 33","MUE 26"
"fue 34","MUE 32"
"fue 38","MUE 1"
"fue 40","MUE 17"
"fue 41","MUE 11"
"fue 45","MUE 13"
"fue 46","MUE 5"
"fue 50","MUE 7"
"fue 51","MUE 24"
"fue 54","MUE 35"
"fue 56","MUE 21"
"fue 57","MUE 34"
"fue 59","MUE 23"
"fue 64","MUE 25"
"fue 69","MUE 9"
"fue 71","MUE 36"
"fue 73","MUE 20"
"fue 75","MUE 19"
"fue 76","MUE 4"
"fue 80","MUE 16"
"fue 81","MUE 28"
"fue 86","MUE 30"
"fue 88","MUE 12"
"fue 89","MUE 31"
