"fue","MUE"
"fue 6","MUE 26"
"fue 7","MUE 2"
"fue 8","MUE 27"
"fue 9","MUE 28"
"fue 12","MUE 23"
"fue 14","MUE 13"
"fue 16","MUE 29"
"fue 18","MUE 12"
"fue 19","MUE 21"
"fue 20","MUE 8"
"fue 25","MUE 5"
"fue 26","MUE 7"
"fue 29","MUE 22"
"fue 31","MUE 32"
"fue 34","MUE 11"
"fue 41","MUE 14"
"fue 44","MUE 1"
"fue 45","MUE 9"
"fue 47","MUE 19"
"fue 49","MUE 3"
"fue 50","MUE 16"
"fue 51","MUE 6"
"fue 52","MUE 34"
"fue 56","MUE 4"
"fue 58","MUE 18"
"fue 63","MUE 30"
"fue 66","MUE 20"
"fue 67","MUE 10"
"fue 71","MUE 33"
"fue 72","MUE 31"
"fue 75","MUE 24"
"fue 76","MUE 36"
"fue 79","MUE 35"
"fue 80","MUE 17"
"fue 81","MUE 25"
"fue 83","MUE 15"
