"fue","MUE"
"fue 2","MUE 1"
"fue 3","MUE 14"
"fue 4","MUE 18"
"fue 6","MUE 12"
"fue 8","MUE 5"
"fue 9","MUE 2"
"fue 10","MUE 25"
"fue 11","MUE 6"
"fue 12","MUE 16"
"fue 13","MUE 32"
"fue 14","MUE 9"
"fue 16","MUE 21"
"fue 17","MUE 36"
"fue 20","MUE 4"
"fue 21","MUE 28"
"fue 24","MUE 7"
"fue 26","MUE 22"
"fue 27","MUE 27"
"fue 28","MUE 29"
"fue 30","MUE 24"
"fue 33","MUE 19"
"fue 35","MUE 10"
"fue 36","MUE 26"
"fue 37","MUE 30"
"fue 38","MUE 20"
"fue 40","MUE 13"
"fue 43","MUE 8"
"fue 44","MUE 34"
"fue 47","MUE 3"
"fue 48","MUE 31"
"fue 49","MUE 11"
"fue 50","MUE 17"
"fue 51","MUE 23"
"fue 52","MUE 33"
"fue 53","MUE 35"
"fue 54","MUE 15"
