"fue","MUE"
"fue 4","MUE 22"
"fue 5","MUE 12"
"fue 8","MUE 15"
"fue 9","MUE 2"
"fue 10","MUE 1"
"fue 11","MUE 35"
"fue 14","MUE 31"
"fue 15","MUE 36"
"fue 19","MUE 18"
"fue 23","MUE 9"
"fue 24","MUE 20"
"fue 25","MUE 26"
"fue 27","MUE 6"
"fue 28","MUE 4"
"fue 30","MUE 32"
"fue 31","MUE 28"
"fue 33","MUE 29"
"fue 37","MUE 34"
"fue 39","MUE 14"
"fue 40","MUE 33"
"fue 41","MUE 7"
"fue 43","MUE 3"
"fue 45","MUE 30"
"fue 49","MUE 17"
"fue 50","MUE 11"
"fue 51","MUE 19"
"fue 58","MUE 24"
"fue 59","MUE 8"
"fue 60","MUE 16"
"fue 61","MUE 27"
"fue 64","MUE 13"
"fue 69","MUE 5"
"fue 70","MUE 23"
"fue 73","MUE 10"
"fue 81","MUE 25"
"fue 82","MUE 21"
