"fue","MUE"
"fue 7","MUE 2"
"fue 8","MUE 16"
"fue 10","MUE 25"
"fue 11","MUE 19"
"fue 13","MUE 6"
"fue 14","MUE 1"
"fue 20","MUE 10"
"fue 21","MUE 12"
"fue 24","MUE 36"
"fue 27","MUE 33"
"fue 28","MUE 22"
"fue 29","MUE 7"
"fue 30","MUE 8"
"fue 31","MUE 13"
"fue 33","MUE 31"
"fue 36","MUE 32"
"fue 39","MUE 14"
"fue 41","MUE 29"
"fue 42","MUE 17"
"fue 44","MUE 23"
"fue 47","MUE 26"
"fue 48","MUE 4"
"fue 50","MUE 20"
"fue 51","MUE 18"
"fue 55","MUE 34"
"fue 61","MUE 5"
"fue 62","MUE 27"
"fue 67","MUE 30"
"fue 71","MUE 28"
"fue 75","MUE 35"
"fue 76","MUE 11"
"fue 77","MUE 24"
"fue 80","MUE 9"
"fue 82","MUE 3"
"fue 83","MUE 15"
"fue 84","MUE 21"
