"fue","MUE"
"fue 4","MUE 13"
"fue 5","MUE 35"
"fue 6","MUE 19"
"fue 7","MUE 2"
"fue 12","MUE 6"
"fue 13","MUE 20"
"fue 16","MUE 24"
"fue 17","MUE 36"
"fue 20","MUE 33"
"fue 22","MUE 7"
"fue 23","MUE 1"
"fue 25","MUE 12"
"fue 26","MUE 34"
"fue 28","MUE 28"
"fue 30","MUE 11"
"fue 34","MUE 3"
"fue 35","MUE 31"
"fue 36","MUE 27"
"fue 37","MUE 21"
"fue 38","MUE 18"
"fue 39","MUE 22"
"fue 40","MUE 32"
"fue 44","MUE 4"
"fue 45","MUE 17"
"fue 47","MUE 15"
"fue 50","MUE 30"
"fue 53","MUE 9"
"fue 55","MUE 5"
"fue 57","MUE 25"
"fue 58","MUE 8"
"fue 64","MUE 14"
"fue 65","MUE 16"
"fue 67","MUE 26"
"fue 69","MUE 29"
"fue 71","MUE 23"
"fue 75","MUE 10"
