"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 17"
"fue 3","MUE 16"
"fue 4","MUE 4"
"fue 10","MUE 12"
"fue 13","MUE 19"
"fue 15","MUE 25"
"fue 17","MUE 22"
"fue 18","MUE 27"
"fue 19","MUE 30"
"fue 20","MUE 18"
"fue 21","MUE 36"
"fue 22","MUE 14"
"fue 23","MUE 11"
"fue 24","MUE 35"
"fue 25","MUE 6"
"fue 29","MUE 2"
"fue 30","MUE 29"
"fue 31","MUE 26"
"fue 33","MUE 7"
"fue 34","MUE 28"
"fue 36","MUE 13"
"fue 37","MUE 21"
"fue 38","MUE 23"
"fue 39","MUE 33"
"fue 42","MUE 24"
"fue 43","MUE 8"
"fue 44","MUE 32"
"fue 46","MUE 31"
"fue 48","MUE 3"
"fue 49","MUE 9"
"fue 50","MUE 15"
"fue 53","MUE 1"
"fue 57","MUE 20"
"fue 58","MUE 5"
"fue 60","MUE 10"
