"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 2"
"fue 3","MUE 26"
"fue 4","MUE 32"
"fue 6","MUE 18"
"fue 7","MUE 1"
"fue 8","MUE 24"
"fue 9","MUE 8"
"fue 10","MUE 14"
"fue 11","MUE 27"
"fue 13","MUE 35"
"fue 14","MUE 10"
"fue 15","MUE 22"
"fue 16","MUE 11"
"fue 17","MUE 9"
"fue 18","MUE 15"
"fue 19","MUE 21"
"fue 21","MUE 4"
"fue 24","MUE 16"
"fue 25","MUE 3"
"fue 30","MUE 23"
"fue 31","MUE 34"
"fue 32","MUE 20"
"fue 33","MUE 17"
"fue 34","MUE 30"
"fue 35","MUE 31"
"fue 36","MUE 36"
"fue 37","MUE 28"
"fue 38","MUE 25"
"fue 39","MUE 19"
"fue 42","MUE 29"
"fue 43","MUE 12"
"fue 44","MUE 33"
"fue 45","MUE 7"
"fue 46","MUE 6"
"fue 48","MUE 5"
