"fue","MUE"
"fue 5","MUE 19"
"fue 6","MUE 3"
"fue 8","MUE 25"
"fue 9","MUE 8"
"fue 10","MUE 23"
"fue 11","MUE 15"
"fue 12","MUE 28"
"fue 13","MUE 17"
"fue 15","MUE 27"
"fue 18","MUE 6"
"fue 19","MUE 32"
"fue 20","MUE 18"
"fue 23","MUE 30"
"fue 24","MUE 4"
"fue 26","MUE 31"
"fue 28","MUE 34"
"fue 30","MUE 29"
"fue 33","MUE 26"
"fue 34","MUE 36"
"fue 35","MUE 16"
"fue 36","MUE 11"
"fue 38","MUE 20"
"fue 44","MUE 22"
"fue 50","MUE 10"
"fue 54","MUE 5"
"fue 55","MUE 7"
"fue 56","MUE 1"
"fue 58","MUE 35"
"fue 59","MUE 33"
"fue 62","MUE 9"
"fue 63","MUE 24"
"fue 65","MUE 2"
"fue 66","MUE 14"
"fue 67","MUE 13"
"fue 68","MUE 12"
"fue 69","MUE 21"
