"fue","MUE"
"fue 1","MUE 3"
"fue 5","MUE 2"
"fue 6","MUE 15"
"fue 7","MUE 7"
"fue 10","MUE 22"
"fue 12","MUE 5"
"fue 18","MUE 18"
"fue 21","MUE 31"
"fue 24","MUE 10"
"fue 25","MUE 33"
"fue 26","MUE 8"
"fue 27","MUE 19"
"fue 29","MUE 21"
"fue 32","MUE 16"
"fue 34","MUE 1"
"fue 35","MUE 17"
"fue 37","MUE 13"
"fue 38","MUE 34"
"fue 39","MUE 36"
"fue 40","MUE 12"
"fue 42","MUE 4"
"fue 47","MUE 30"
"fue 52","MUE 24"
"fue 57","MUE 23"
"fue 64","MUE 9"
"fue 67","MUE 25"
"fue 70","MUE 29"
"fue 72","MUE 35"
"fue 73","MUE 6"
"fue 78","MUE 27"
"fue 81","MUE 32"
"fue 82","MUE 20"
"fue 85","MUE 11"
"fue 86","MUE 28"
"fue 89","MUE 14"
"fue 90","MUE 26"
