"fue","MUE"
"fue 1","MUE 28"
"fue 2","MUE 2"
"fue 3","MUE 21"
"fue 5","MUE 35"
"fue 7","MUE 29"
"fue 10","MUE 33"
"fue 11","MUE 6"
"fue 12","MUE 12"
"fue 13","MUE 25"
"fue 14","MUE 9"
"fue 15","MUE 36"
"fue 16","MUE 17"
"fue 20","MUE 7"
"fue 23","MUE 20"
"fue 24","MUE 10"
"fue 25","MUE 5"
"fue 28","MUE 11"
"fue 30","MUE 8"
"fue 32","MUE 15"
"fue 34","MUE 24"
"fue 36","MUE 19"
"fue 37","MUE 23"
"fue 38","MUE 18"
"fue 39","MUE 4"
"fue 41","MUE 26"
"fue 42","MUE 16"
"fue 43","MUE 30"
"fue 44","MUE 22"
"fue 46","MUE 14"
"fue 47","MUE 27"
"fue 48","MUE 3"
"fue 49","MUE 13"
"fue 50","MUE 1"
"fue 52","MUE 34"
"fue 53","MUE 32"
"fue 54","MUE 31"
