"fue","MUE"
"fue 4","MUE 3"
"fue 7","MUE 15"
"fue 8","MUE 11"
"fue 10","MUE 28"
"fue 14","MUE 34"
"fue 17","MUE 36"
"fue 18","MUE 7"
"fue 23","MUE 2"
"fue 24","MUE 19"
"fue 25","MUE 32"
"fue 26","MUE 22"
"fue 28","MUE 16"
"fue 29","MUE 29"
"fue 31","MUE 33"
"fue 33","MUE 23"
"fue 36","MUE 21"
"fue 39","MUE 12"
"fue 40","MUE 30"
"fue 42","MUE 14"
"fue 43","MUE 8"
"fue 44","MUE 17"
"fue 47","MUE 31"
"fue 49","MUE 26"
"fue 53","MUE 6"
"fue 56","MUE 20"
"fue 57","MUE 9"
"fue 58","MUE 25"
"fue 60","MUE 35"
"fue 61","MUE 4"
"fue 62","MUE 27"
"fue 63","MUE 1"
"fue 64","MUE 10"
"fue 66","MUE 5"
"fue 68","MUE 13"
"fue 70","MUE 24"
"fue 72","MUE 18"
