"fue","MUE"
"fue 4","MUE 25"
"fue 8","MUE 15"
"fue 9","MUE 24"
"fue 12","MUE 16"
"fue 13","MUE 35"
"fue 16","MUE 36"
"fue 17","MUE 19"
"fue 20","MUE 20"
"fue 23","MUE 13"
"fue 24","MUE 29"
"fue 26","MUE 30"
"fue 28","MUE 7"
"fue 29","MUE 2"
"fue 30","MUE 33"
"fue 33","MUE 4"
"fue 39","MUE 22"
"fue 40","MUE 1"
"fue 42","MUE 14"
"fue 44","MUE 18"
"fue 47","MUE 26"
"fue 50","MUE 34"
"fue 57","MUE 21"
"fue 60","MUE 32"
"fue 61","MUE 11"
"fue 62","MUE 17"
"fue 63","MUE 5"
"fue 66","MUE 23"
"fue 75","MUE 31"
"fue 76","MUE 12"
"fue 77","MUE 8"
"fue 83","MUE 28"
"fue 84","MUE 10"
"fue 85","MUE 9"
"fue 86","MUE 3"
"fue 87","MUE 27"
"fue 89","MUE 6"
