"fue","MUE"
"fue 2","MUE 22"
"fue 4","MUE 24"
"fue 5","MUE 23"
"fue 6","MUE 18"
"fue 8","MUE 5"
"fue 10","MUE 12"
"fue 11","MUE 28"
"fue 14","MUE 25"
"fue 15","MUE 2"
"fue 16","MUE 6"
"fue 18","MUE 29"
"fue 19","MUE 31"
"fue 22","MUE 13"
"fue 23","MUE 7"
"fue 25","MUE 3"
"fue 27","MUE 19"
"fue 30","MUE 21"
"fue 32","MUE 35"
"fue 33","MUE 20"
"fue 37","MUE 10"
"fue 38","MUE 15"
"fue 39","MUE 14"
"fue 40","MUE 4"
"fue 42","MUE 32"
"fue 46","MUE 11"
"fue 47","MUE 34"
"fue 49","MUE 1"
"fue 50","MUE 26"
"fue 51","MUE 17"
"fue 53","MUE 36"
"fue 56","MUE 8"
"fue 57","MUE 30"
"fue 58","MUE 33"
"fue 61","MUE 16"
"fue 63","MUE 9"
"fue 65","MUE 27"
