"fue","MUE"
"fue 1","MUE 18"
"fue 4","MUE 27"
"fue 5","MUE 7"
"fue 6","MUE 2"
"fue 7","MUE 30"
"fue 9","MUE 16"
"fue 13","MUE 36"
"fue 18","MUE 19"
"fue 19","MUE 4"
"fue 20","MUE 1"
"fue 23","MUE 5"
"fue 24","MUE 11"
"fue 27","MUE 35"
"fue 30","MUE 31"
"fue 35","MUE 20"
"fue 36","MUE 25"
"fue 37","MUE 13"
"fue 38","MUE 10"
"fue 39","MUE 9"
"fue 41","MUE 32"
"fue 42","MUE 34"
"fue 43","MUE 14"
"fue 44","MUE 29"
"fue 46","MUE 28"
"fue 47","MUE 6"
"fue 48","MUE 3"
"fue 49","MUE 26"
"fue 50","MUE 15"
"fue 51","MUE 22"
"fue 52","MUE 21"
"fue 53","MUE 8"
"fue 56","MUE 12"
"fue 57","MUE 23"
"fue 58","MUE 17"
"fue 59","MUE 33"
"fue 60","MUE 24"
