"fue","MUE"
"fue 1","MUE 21"
"fue 2","MUE 6"
"fue 3","MUE 12"
"fue 5","MUE 9"
"fue 6","MUE 36"
"fue 7","MUE 25"
"fue 9","MUE 7"
"fue 10","MUE 33"
"fue 18","MUE 15"
"fue 20","MUE 19"
"fue 21","MUE 2"
"fue 25","MUE 1"
"fue 29","MUE 14"
"fue 31","MUE 31"
"fue 33","MUE 32"
"fue 35","MUE 22"
"fue 38","MUE 8"
"fue 41","MUE 17"
"fue 44","MUE 11"
"fue 46","MUE 35"
"fue 48","MUE 27"
"fue 49","MUE 18"
"fue 50","MUE 10"
"fue 53","MUE 29"
"fue 56","MUE 3"
"fue 59","MUE 16"
"fue 60","MUE 13"
"fue 62","MUE 23"
"fue 66","MUE 28"
"fue 68","MUE 34"
"fue 69","MUE 24"
"fue 70","MUE 4"
"fue 71","MUE 5"
"fue 74","MUE 30"
"fue 75","MUE 20"
"fue 76","MUE 26"
