"fue","MUE"
"fue 3","MUE 9"
"fue 4","MUE 19"
"fue 15","MUE 17"
"fue 17","MUE 23"
"fue 18","MUE 29"
"fue 19","MUE 8"
"fue 20","MUE 2"
"fue 21","MUE 24"
"fue 23","MUE 34"
"fue 24","MUE 20"
"fue 27","MUE 13"
"fue 28","MUE 33"
"fue 31","MUE 7"
"fue 34","MUE 15"
"fue 35","MUE 35"
"fue 36","MUE 14"
"fue 37","MUE 28"
"fue 40","MUE 32"
"fue 42","MUE 30"
"fue 44","MUE 12"
"fue 45","MUE 31"
"fue 47","MUE 6"
"fue 48","MUE 36"
"fue 49","MUE 4"
"fue 54","MUE 26"
"fue 56","MUE 16"
"fue 57","MUE 25"
"fue 59","MUE 10"
"fue 61","MUE 27"
"fue 62","MUE 5"
"fue 63","MUE 22"
"fue 65","MUE 18"
"fue 66","MUE 1"
"fue 67","MUE 21"
"fue 68","MUE 3"
"fue 71","MUE 11"
