"fue","MUE"
"fue 1","MUE 23"
"fue 3","MUE 32"
"fue 4","MUE 9"
"fue 5","MUE 34"
"fue 6","MUE 8"
"fue 7","MUE 21"
"fue 9","MUE 17"
"fue 10","MUE 33"
"fue 11","MUE 2"
"fue 13","MUE 3"
"fue 14","MUE 12"
"fue 16","MUE 18"
"fue 17","MUE 28"
"fue 18","MUE 25"
"fue 19","MUE 31"
"fue 20","MUE 7"
"fue 21","MUE 14"
"fue 22","MUE 1"
"fue 23","MUE 26"
"fue 24","MUE 11"
"fue 27","MUE 5"
"fue 30","MUE 10"
"fue 32","MUE 22"
"fue 33","MUE 19"
"fue 40","MUE 35"
"fue 41","MUE 27"
"fue 44","MUE 29"
"fue 45","MUE 15"
"fue 46","MUE 20"
"fue 47","MUE 4"
"fue 48","MUE 16"
"fue 49","MUE 36"
"fue 50","MUE 13"
"fue 52","MUE 24"
"fue 53","MUE 6"
"fue 54","MUE 30"
