"fue","MUE"
"fue 2","MUE 19"
"fue 4","MUE 4"
"fue 5","MUE 30"
"fue 8","MUE 15"
"fue 9","MUE 7"
"fue 10","MUE 5"
"fue 11","MUE 10"
"fue 12","MUE 17"
"fue 13","MUE 21"
"fue 16","MUE 33"
"fue 17","MUE 12"
"fue 19","MUE 8"
"fue 20","MUE 35"
"fue 24","MUE 27"
"fue 25","MUE 24"
"fue 30","MUE 3"
"fue 33","MUE 16"
"fue 35","MUE 36"
"fue 39","MUE 13"
"fue 41","MUE 14"
"fue 42","MUE 23"
"fue 43","MUE 25"
"fue 49","MUE 18"
"fue 50","MUE 9"
"fue 51","MUE 26"
"fue 52","MUE 11"
"fue 54","MUE 22"
"fue 56","MUE 29"
"fue 57","MUE 28"
"fue 58","MUE 2"
"fue 59","MUE 20"
"fue 61","MUE 6"
"fue 62","MUE 1"
"fue 64","MUE 32"
"fue 65","MUE 31"
"fue 66","MUE 34"
