"fue","MUE"
"fue 2","MUE 22"
"fue 3","MUE 8"
"fue 4","MUE 10"
"fue 5","MUE 34"
"fue 9","MUE 9"
"fue 10","MUE 7"
"fue 12","MUE 13"
"fue 13","MUE 23"
"fue 14","MUE 19"
"fue 17","MUE 36"
"fue 18","MUE 32"
"fue 19","MUE 6"
"fue 21","MUE 27"
"fue 22","MUE 24"
"fue 27","MUE 26"
"fue 33","MUE 16"
"fue 35","MUE 4"
"fue 37","MUE 35"
"fue 38","MUE 15"
"fue 41","MUE 21"
"fue 46","MUE 33"
"fue 57","MUE 2"
"fue 60","MUE 25"
"fue 62","MUE 28"
"fue 67","MUE 29"
"fue 69","MUE 30"
"fue 71","MUE 1"
"fue 72","MUE 11"
"fue 73","MUE 3"
"fue 75","MUE 14"
"fue 77","MUE 31"
"fue 79","MUE 17"
"fue 83","MUE 5"
"fue 86","MUE 18"
"fue 87","MUE 12"
"fue 90","MUE 20"
