"fue","MUE"
"fue 1","MUE 25"
"fue 3","MUE 34"
"fue 5","MUE 23"
"fue 6","MUE 8"
"fue 8","MUE 12"
"fue 10","MUE 11"
"fue 11","MUE 18"
"fue 13","MUE 19"
"fue 14","MUE 5"
"fue 17","MUE 13"
"fue 19","MUE 16"
"fue 20","MUE 14"
"fue 22","MUE 20"
"fue 24","MUE 31"
"fue 25","MUE 24"
"fue 26","MUE 4"
"fue 27","MUE 7"
"fue 29","MUE 17"
"fue 30","MUE 3"
"fue 34","MUE 32"
"fue 35","MUE 15"
"fue 36","MUE 33"
"fue 37","MUE 30"
"fue 41","MUE 9"
"fue 44","MUE 21"
"fue 45","MUE 10"
"fue 47","MUE 35"
"fue 49","MUE 6"
"fue 50","MUE 22"
"fue 51","MUE 1"
"fue 52","MUE 2"
"fue 53","MUE 27"
"fue 54","MUE 36"
"fue 55","MUE 29"
"fue 56","MUE 28"
"fue 59","MUE 26"
