"fue","MUE"
"fue 1","MUE 31"
"fue 2","MUE 7"
"fue 4","MUE 5"
"fue 5","MUE 35"
"fue 6","MUE 8"
"fue 7","MUE 20"
"fue 8","MUE 18"
"fue 11","MUE 15"
"fue 13","MUE 26"
"fue 16","MUE 28"
"fue 18","MUE 29"
"fue 20","MUE 16"
"fue 21","MUE 6"
"fue 25","MUE 36"
"fue 27","MUE 33"
"fue 28","MUE 34"
"fue 31","MUE 17"
"fue 35","MUE 3"
"fue 37","MUE 22"
"fue 39","MUE 1"
"fue 41","MUE 25"
"fue 42","MUE 30"
"fue 44","MUE 32"
"fue 46","MUE 2"
"fue 49","MUE 9"
"fue 50","MUE 13"
"fue 55","MUE 19"
"fue 56","MUE 4"
"fue 58","MUE 24"
"fue 63","MUE 10"
"fue 66","MUE 12"
"fue 68","MUE 27"
"fue 70","MUE 11"
"fue 72","MUE 21"
"fue 75","MUE 14"
"fue 78","MUE 23"
