"fue","MUE"
"fue 1","MUE 11"
"fue 4","MUE 6"
"fue 10","MUE 4"
"fue 15","MUE 28"
"fue 16","MUE 33"
"fue 17","MUE 31"
"fue 18","MUE 25"
"fue 24","MUE 36"
"fue 26","MUE 20"
"fue 29","MUE 18"
"fue 30","MUE 5"
"fue 31","MUE 10"
"fue 37","MUE 12"
"fue 38","MUE 32"
"fue 39","MUE 26"
"fue 41","MUE 15"
"fue 46","MUE 16"
"fue 47","MUE 29"
"fue 49","MUE 24"
"fue 51","MUE 21"
"fue 52","MUE 17"
"fue 53","MUE 19"
"fue 55","MUE 23"
"fue 61","MUE 13"
"fue 64","MUE 8"
"fue 68","MUE 3"
"fue 69","MUE 9"
"fue 72","MUE 2"
"fue 73","MUE 14"
"fue 77","MUE 22"
"fue 81","MUE 34"
"fue 83","MUE 1"
"fue 86","MUE 7"
"fue 87","MUE 30"
"fue 89","MUE 27"
"fue 90","MUE 35"
