"fue","MUE"
"fue 1","MUE 24"
"fue 2","MUE 19"
"fue 6","MUE 1"
"fue 9","MUE 16"
"fue 10","MUE 31"
"fue 12","MUE 7"
"fue 16","MUE 33"
"fue 17","MUE 25"
"fue 18","MUE 14"
"fue 20","MUE 20"
"fue 28","MUE 15"
"fue 29","MUE 22"
"fue 30","MUE 23"
"fue 31","MUE 9"
"fue 32","MUE 13"
"fue 36","MUE 5"
"fue 37","MUE 2"
"fue 39","MUE 26"
"fue 40","MUE 17"
"fue 41","MUE 11"
"fue 43","MUE 30"
"fue 47","MUE 27"
"fue 49","MUE 18"
"fue 50","MUE 36"
"fue 54","MUE 35"
"fue 55","MUE 21"
"fue 56","MUE 12"
"fue 57","MUE 10"
"fue 59","MUE 29"
"fue 60","MUE 32"
"fue 61","MUE 3"
"fue 62","MUE 28"
"fue 65","MUE 8"
"fue 66","MUE 4"
"fue 67","MUE 6"
"fue 69","MUE 34"
