"fue","MUE"
"fue 1","MUE 12"
"fue 4","MUE 17"
"fue 5","MUE 20"
"fue 6","MUE 9"
"fue 10","MUE 28"
"fue 13","MUE 26"
"fue 14","MUE 18"
"fue 17","MUE 32"
"fue 19","MUE 24"
"fue 20","MUE 4"
"fue 22","MUE 31"
"fue 23","MUE 23"
"fue 26","MUE 11"
"fue 28","MUE 5"
"fue 30","MUE 14"
"fue 31","MUE 34"
"fue 32","MUE 29"
"fue 34","MUE 30"
"fue 35","MUE 36"
"fue 39","MUE 2"
"fue 41","MUE 33"
"fue 42","MUE 21"
"fue 43","MUE 10"
"fue 44","MUE 13"
"fue 45","MUE 7"
"fue 47","MUE 3"
"fue 49","MUE 6"
"fue 51","MUE 27"
"fue 52","MUE 8"
"fue 54","MUE 1"
"fue 55","MUE 22"
"fue 56","MUE 35"
"fue 60","MUE 25"
"fue 64","MUE 16"
"fue 65","MUE 15"
"fue 72","MUE 19"
