"fue","MUE"
"fue 1","MUE 20"
"fue 3","MUE 14"
"fue 4","MUE 3"
"fue 5","MUE 10"
"fue 6","MUE 5"
"fue 7","MUE 21"
"fue 8","MUE 22"
"fue 9","MUE 11"
"fue 10","MUE 2"
"fue 13","MUE 12"
"fue 14","MUE 27"
"fue 16","MUE 18"
"fue 17","MUE 28"
"fue 20","MUE 6"
"fue 24","MUE 30"
"fue 26","MUE 33"
"fue 28","MUE 26"
"fue 30","MUE 32"
"fue 31","MUE 29"
"fue 34","MUE 13"
"fue 36","MUE 19"
"fue 39","MUE 34"
"fue 40","MUE 24"
"fue 41","MUE 36"
"fue 42","MUE 31"
"fue 45","MUE 8"
"fue 46","MUE 16"
"fue 47","MUE 35"
"fue 48","MUE 23"
"fue 54","MUE 9"
"fue 59","MUE 7"
"fue 60","MUE 4"
"fue 62","MUE 1"
"fue 64","MUE 15"
"fue 65","MUE 25"
"fue 66","MUE 17"
