"fue","MUE"
"fue 2","MUE 10"
"fue 5","MUE 4"
"fue 6","MUE 2"
"fue 10","MUE 7"
"fue 14","MUE 26"
"fue 16","MUE 16"
"fue 17","MUE 18"
"fue 21","MUE 28"
"fue 24","MUE 14"
"fue 25","MUE 31"
"fue 27","MUE 30"
"fue 28","MUE 13"
"fue 30","MUE 22"
"fue 31","MUE 1"
"fue 33","MUE 8"
"fue 35","MUE 21"
"fue 37","MUE 29"
"fue 39","MUE 34"
"fue 40","MUE 35"
"fue 42","MUE 23"
"fue 44","MUE 27"
"fue 45","MUE 36"
"fue 47","MUE 19"
"fue 51","MUE 12"
"fue 52","MUE 6"
"fue 60","MUE 17"
"fue 62","MUE 32"
"fue 65","MUE 25"
"fue 67","MUE 33"
"fue 68","MUE 3"
"fue 69","MUE 20"
"fue 72","MUE 24"
"fue 75","MUE 15"
"fue 76","MUE 9"
"fue 77","MUE 11"
"fue 89","MUE 5"
