"fue","MUE"
"fue 2","MUE 29"
"fue 3","MUE 15"
"fue 4","MUE 33"
"fue 5","MUE 19"
"fue 6","MUE 30"
"fue 7","MUE 2"
"fue 8","MUE 36"
"fue 9","MUE 31"
"fue 12","MUE 14"
"fue 14","MUE 27"
"fue 15","MUE 13"
"fue 16","MUE 23"
"fue 18","MUE 21"
"fue 20","MUE 35"
"fue 22","MUE 10"
"fue 23","MUE 12"
"fue 25","MUE 28"
"fue 26","MUE 5"
"fue 27","MUE 32"
"fue 28","MUE 7"
"fue 29","MUE 6"
"fue 30","MUE 25"
"fue 32","MUE 26"
"fue 33","MUE 8"
"fue 34","MUE 18"
"fue 35","MUE 16"
"fue 36","MUE 22"
"fue 37","MUE 11"
"fue 40","MUE 9"
"fue 42","MUE 1"
"fue 43","MUE 17"
"fue 44","MUE 20"
"fue 45","MUE 34"
"fue 46","MUE 4"
"fue 47","MUE 24"
"fue 48","MUE 3"
