"fue","MUE"
"fue 2","MUE 19"
"fue 3","MUE 23"
"fue 5","MUE 7"
"fue 10","MUE 16"
"fue 19","MUE 17"
"fue 21","MUE 6"
"fue 24","MUE 4"
"fue 25","MUE 15"
"fue 26","MUE 11"
"fue 30","MUE 30"
"fue 34","MUE 18"
"fue 35","MUE 33"
"fue 36","MUE 8"
"fue 37","MUE 20"
"fue 38","MUE 3"
"fue 42","MUE 24"
"fue 50","MUE 35"
"fue 52","MUE 26"
"fue 53","MUE 5"
"fue 55","MUE 27"
"fue 56","MUE 9"
"fue 58","MUE 31"
"fue 59","MUE 36"
"fue 60","MUE 34"
"fue 61","MUE 10"
"fue 62","MUE 2"
"fue 63","MUE 29"
"fue 65","MUE 12"
"fue 66","MUE 32"
"fue 67","MUE 22"
"fue 69","MUE 28"
"fue 71","MUE 1"
"fue 73","MUE 14"
"fue 74","MUE 25"
"fue 75","MUE 21"
"fue 78","MUE 13"
