"fue","MUE"
"fue 1","MUE 34"
"fue 2","MUE 31"
"fue 3","MUE 13"
"fue 6","MUE 24"
"fue 7","MUE 33"
"fue 8","MUE 15"
"fue 14","MUE 36"
"fue 15","MUE 17"
"fue 19","MUE 18"
"fue 21","MUE 25"
"fue 25","MUE 26"
"fue 26","MUE 27"
"fue 28","MUE 3"
"fue 29","MUE 10"
"fue 35","MUE 1"
"fue 37","MUE 2"
"fue 43","MUE 23"
"fue 44","MUE 35"
"fue 46","MUE 32"
"fue 47","MUE 6"
"fue 48","MUE 21"
"fue 49","MUE 8"
"fue 51","MUE 7"
"fue 52","MUE 16"
"fue 53","MUE 5"
"fue 62","MUE 14"
"fue 63","MUE 28"
"fue 65","MUE 30"
"fue 66","MUE 4"
"fue 69","MUE 20"
"fue 70","MUE 19"
"fue 71","MUE 29"
"fue 75","MUE 9"
"fue 77","MUE 11"
"fue 78","MUE 22"
"fue 79","MUE 12"
