"fue","MUE"
"fue 4","MUE 19"
"fue 5","MUE 9"
"fue 6","MUE 6"
"fue 7","MUE 27"
"fue 8","MUE 2"
"fue 9","MUE 25"
"fue 12","MUE 11"
"fue 13","MUE 13"
"fue 14","MUE 30"
"fue 16","MUE 7"
"fue 18","MUE 3"
"fue 20","MUE 16"
"fue 25","MUE 35"
"fue 26","MUE 15"
"fue 29","MUE 4"
"fue 30","MUE 32"
"fue 32","MUE 21"
"fue 35","MUE 8"
"fue 36","MUE 26"
"fue 37","MUE 24"
"fue 39","MUE 12"
"fue 40","MUE 34"
"fue 42","MUE 28"
"fue 45","MUE 1"
"fue 48","MUE 17"
"fue 49","MUE 36"
"fue 50","MUE 29"
"fue 52","MUE 33"
"fue 55","MUE 10"
"fue 57","MUE 31"
"fue 58","MUE 22"
"fue 59","MUE 5"
"fue 60","MUE 20"
"fue 64","MUE 23"
"fue 65","MUE 18"
"fue 66","MUE 14"
