"fue","MUE"
"fue 2","MUE 32"
"fue 3","MUE 18"
"fue 5","MUE 27"
"fue 6","MUE 6"
"fue 7","MUE 16"
"fue 8","MUE 25"
"fue 11","MUE 28"
"fue 17","MUE 2"
"fue 24","MUE 8"
"fue 25","MUE 23"
"fue 27","MUE 15"
"fue 29","MUE 9"
"fue 30","MUE 31"
"fue 32","MUE 5"
"fue 33","MUE 17"
"fue 35","MUE 12"
"fue 36","MUE 35"
"fue 39","MUE 26"
"fue 42","MUE 33"
"fue 43","MUE 4"
"fue 45","MUE 30"
"fue 49","MUE 29"
"fue 51","MUE 19"
"fue 53","MUE 3"
"fue 55","MUE 36"
"fue 56","MUE 14"
"fue 58","MUE 10"
"fue 59","MUE 22"
"fue 60","MUE 13"
"fue 61","MUE 24"
"fue 62","MUE 34"
"fue 64","MUE 7"
"fue 66","MUE 21"
"fue 68","MUE 11"
"fue 69","MUE 20"
"fue 72","MUE 1"
