"fue","MUE"
"fue 5","MUE 12"
"fue 6","MUE 25"
"fue 7","MUE 28"
"fue 12","MUE 22"
"fue 13","MUE 31"
"fue 14","MUE 2"
"fue 15","MUE 34"
"fue 18","MUE 32"
"fue 19","MUE 35"
"fue 22","MUE 13"
"fue 27","MUE 16"
"fue 28","MUE 33"
"fue 30","MUE 8"
"fue 33","MUE 36"
"fue 34","MUE 29"
"fue 39","MUE 19"
"fue 41","MUE 24"
"fue 42","MUE 1"
"fue 46","MUE 20"
"fue 48","MUE 27"
"fue 49","MUE 11"
"fue 51","MUE 9"
"fue 53","MUE 10"
"fue 54","MUE 30"
"fue 56","MUE 21"
"fue 60","MUE 18"
"fue 61","MUE 6"
"fue 62","MUE 14"
"fue 64","MUE 26"
"fue 65","MUE 3"
"fue 67","MUE 5"
"fue 69","MUE 15"
"fue 70","MUE 7"
"fue 71","MUE 4"
"fue 74","MUE 17"
"fue 78","MUE 23"
