"fue","MUE"
"fue 1","MUE 28"
"fue 3","MUE 15"
"fue 4","MUE 1"
"fue 5","MUE 32"
"fue 6","MUE 36"
"fue 7","MUE 27"
"fue 9","MUE 14"
"fue 11","MUE 10"
"fue 12","MUE 11"
"fue 13","MUE 33"
"fue 14","MUE 34"
"fue 16","MUE 3"
"fue 17","MUE 20"
"fue 18","MUE 5"
"fue 19","MUE 12"
"fue 21","MUE 35"
"fue 22","MUE 21"
"fue 24","MUE 17"
"fue 25","MUE 24"
"fue 27","MUE 13"
"fue 30","MUE 6"
"fue 31","MUE 2"
"fue 34","MUE 7"
"fue 38","MUE 25"
"fue 39","MUE 26"
"fue 40","MUE 23"
"fue 41","MUE 31"
"fue 42","MUE 16"
"fue 43","MUE 19"
"fue 44","MUE 30"
"fue 45","MUE 8"
"fue 46","MUE 29"
"fue 47","MUE 18"
"fue 49","MUE 4"
"fue 51","MUE 9"
"fue 54","MUE 22"
