"fue","MUE"
"fue 4","MUE 22"
"fue 6","MUE 9"
"fue 7","MUE 32"
"fue 8","MUE 21"
"fue 9","MUE 31"
"fue 16","MUE 13"
"fue 18","MUE 35"
"fue 23","MUE 5"
"fue 25","MUE 4"
"fue 26","MUE 6"
"fue 28","MUE 34"
"fue 35","MUE 12"
"fue 36","MUE 24"
"fue 37","MUE 26"
"fue 41","MUE 29"
"fue 43","MUE 19"
"fue 45","MUE 10"
"fue 47","MUE 2"
"fue 49","MUE 15"
"fue 52","MUE 14"
"fue 54","MUE 28"
"fue 56","MUE 30"
"fue 57","MUE 3"
"fue 59","MUE 7"
"fue 61","MUE 1"
"fue 62","MUE 20"
"fue 63","MUE 36"
"fue 64","MUE 23"
"fue 66","MUE 33"
"fue 67","MUE 11"
"fue 68","MUE 18"
"fue 75","MUE 16"
"fue 77","MUE 17"
"fue 78","MUE 25"
"fue 79","MUE 27"
"fue 81","MUE 8"
