"fue","MUE"
"fue 1","MUE 13"
"fue 2","MUE 1"
"fue 3","MUE 35"
"fue 4","MUE 26"
"fue 5","MUE 29"
"fue 6","MUE 17"
"fue 7","MUE 19"
"fue 9","MUE 32"
"fue 11","MUE 18"
"fue 15","MUE 6"
"fue 17","MUE 24"
"fue 20","MUE 34"
"fue 21","MUE 7"
"fue 22","MUE 28"
"fue 23","MUE 9"
"fue 26","MUE 27"
"fue 27","MUE 23"
"fue 28","MUE 3"
"fue 30","MUE 14"
"fue 31","MUE 10"
"fue 32","MUE 20"
"fue 33","MUE 36"
"fue 34","MUE 8"
"fue 36","MUE 15"
"fue 37","MUE 25"
"fue 38","MUE 2"
"fue 39","MUE 22"
"fue 40","MUE 31"
"fue 45","MUE 30"
"fue 48","MUE 4"
"fue 49","MUE 12"
"fue 50","MUE 11"
"fue 51","MUE 21"
"fue 54","MUE 16"
"fue 56","MUE 33"
"fue 60","MUE 5"
