"fue","MUE"
"fue 2","MUE 3"
"fue 6","MUE 12"
"fue 8","MUE 26"
"fue 10","MUE 29"
"fue 11","MUE 30"
"fue 14","MUE 2"
"fue 16","MUE 34"
"fue 17","MUE 7"
"fue 18","MUE 24"
"fue 21","MUE 32"
"fue 22","MUE 35"
"fue 24","MUE 1"
"fue 25","MUE 16"
"fue 26","MUE 33"
"fue 29","MUE 36"
"fue 33","MUE 28"
"fue 34","MUE 21"
"fue 36","MUE 9"
"fue 42","MUE 4"
"fue 44","MUE 18"
"fue 46","MUE 31"
"fue 48","MUE 14"
"fue 49","MUE 20"
"fue 52","MUE 13"
"fue 53","MUE 10"
"fue 55","MUE 5"
"fue 56","MUE 15"
"fue 61","MUE 27"
"fue 63","MUE 17"
"fue 66","MUE 23"
"fue 73","MUE 22"
"fue 77","MUE 11"
"fue 80","MUE 25"
"fue 82","MUE 19"
"fue 85","MUE 8"
"fue 86","MUE 6"
